year,meet,stroke,gender,distance,event_name,field_size,seed_mean,seed_median,seed_std,seed_cv,fastest_seed,slowest_seed,seed_range,seed_skewness,seed_kurtosis,seed_iqr,seed_iqr_ratio,avg_gap,hhi_seed_times,a_final_cutoff_sec,b_final_cutoff_sec,c_final_cutoff_sec,distance_category,stroke_category
2006,2006_Nescac_Msd_Results,Freestyle,Men,500,500_Freestyle,41,306.45878048780486,301.15,16.542935445287103,0.05398094784216962,278.77,344.26,65.49000000000001,0.6507444277371973,-0.46786949009500267,26.059999999999945,0.08653494936078349,1.6372500000000003,0.02445720580790719,285.39,287.99,292.25,distance,free
2006,2006_Nescac_Msd_Results,Backstroke,Men,50,50_Backstroke,28,26.855,26.84,1.579888106345329,0.05883031488904595,24.27,30.59,6.32,0.3775743192490447,-0.40153481484409914,2.080000000000002,0.07749627421758576,0.23407407407407407,0.03583430728968548,25.31,26.38,27.86,sprint,back
2006,2006_Nescac_Msd_Results,Breaststroke,Men,50,50_Breaststroke,24,30.253749999999997,29.91,1.960913504169252,0.06481555192890971,27.83,36.85,9.020000000000003,1.7986297974740013,3.3831155738290537,1.8249999999999993,0.061016382480775636,0.3921739130434784,0.041810382760619,27.83,29.09,35.52,sprint,breast
2006,2006_Nescac_Msd_Results,Butterfly,Men,50,50_Butterfly,19,25.03421052631579,25.27,0.6387184190522184,0.025513823109412696,23.65,25.96,2.3100000000000023,-0.716813176148396,-0.6479212275247099,0.9849999999999994,0.03897902651365253,0.12833333333333347,0.052667187754354264,24.27,24.66,,sprint,fly
2006,2006_Nescac_Msd_Results,Freestyle,Men,50,50_Freestyle,39,23.043846153846147,23.0,0.9936919384995802,0.04312179190337666,21.59,25.56,3.969999999999999,0.906482669998947,0.26202480132552575,1.1099999999999994,0.048260869565217364,0.10447368421052629,0.025685523623717874,21.72,22.26,22.7,sprint,free
2007,2007_Nescac_Msd_Results,Backstroke,Men,100,100_Backstroke,27,56.7837037037037,56.38,2.768819976155304,0.04876082036851549,52.55,65.29,12.740000000000009,1.1956075163100959,1.7130409646969875,2.204999999999991,0.03910961333806298,0.4900000000000003,0.03711686463726734,54.75,55.35,59.09,sprint,back
2007,2007_Nescac_Msd_Results,Breaststroke,Men,100,100_Breaststroke,30,64.00766666666668,63.019999999999996,4.175857343774514,0.06523995579343901,59.57,79.74,20.169999999999995,2.313090623056798,5.677373174552265,3.1225000000000023,0.04954776261504288,0.6955172413793101,0.03344318458769146,60.13,61.61,63.59,sprint,breast
2007,2007_Nescac_Msd_Results,Butterfly,Men,100,100_Butterfly,33,55.96424242424243,56.28,2.779118053151341,0.04965881664374127,50.74,61.19,10.449999999999996,-0.024551028118519638,-0.6839982502052266,3.1199999999999974,0.05543710021321957,0.32656249999999987,0.030378671145387712,52.02,53.96,54.97,sprint,fly
2007,2007_Nescac_Msd_Results,Freestyle,Men,100,100_Freestyle,49,50.757142857142846,50.11,2.427782224708849,0.047831341325533204,46.89,59.45,12.560000000000002,1.2199059822067715,1.7072824373020934,3.0,0.05986828976252245,0.2616666666666667,0.020450409362872516,47.61,48.31,49.2,sprint,free
2007,2007_Nescac_Msd_Results,Backstroke,Men,200,200_Backstroke,30,124.0753333333333,122.38,6.397571275274879,0.05156199144021278,114.22999999999999,141.07,26.840000000000003,1.0163843332531508,0.49219597402760895,7.88000000000001,0.06438960614479498,0.9255172413793105,0.033414226852791856,116.52,119.89,126.77,short,back
2007,2007_Nescac_Msd_Results,Breaststroke,Men,200,200_Breaststroke,29,141.8303448275862,139.49,9.35023417842777,0.06592548435099861,129.47,176.67000000000002,47.20000000000002,2.234316236529248,5.43279855950238,8.879999999999995,0.06366047745358086,1.6857142857142864,0.034599753055218334,133.64,136.07999999999998,141.24,short,breast
2007,2007_Nescac_Msd_Results,Butterfly,Men,200,200_Butterfly,30,123.73366666666666,123.285,6.219804114457481,0.050267678005642344,114.22,137.14,22.919999999999987,0.38849763541410887,-0.816044399964992,8.515,0.06906760757594194,0.7903448275862065,0.033414985058071736,116.44,121.67,124.56,short,fly
2007,2007_Nescac_Msd_Results,Freestyle,Men,200,200_Freestyle,36,111.05499999999999,109.645,5.144978943915452,0.04632820623938996,102.72,125.98,23.260000000000005,0.6582682597172427,0.13388185682045917,7.502499999999998,0.06842537279401703,0.6645714285714287,0.027834492879948523,104.73,106.66,109.84,short,free
2007,2007_Nescac_Msd_Results,IM,Men,200,200_IM,27,124.46999999999998,123.94,5.538294295512266,0.04449501322015158,116.25,141.97,25.72,1.1615779640519688,1.9283773872283332,5.585000000000008,0.04506212683556566,0.9892307692307691,0.03710427408514471,117.53,120.1,125.23,short,im
2007,2007_Nescac_Msd_Results,IM,Men,400,400_IM,19,268.4415789473684,267.22,13.259711143618032,0.049395146592465015,245.93,302.53,56.599999999999966,0.8257558868511572,0.5878997320829891,12.784999999999968,0.047844472719107724,3.1444444444444426,0.05275172616856335,256.56,267.86,,middle,im
2007,2007_Nescac_Msd_Results,Freestyle,Men,500,500_Freestyle,38,305.9321052631579,301.44,16.59510329773828,0.054244399369145775,280.67,346.51,65.83999999999997,0.7782719922891336,-0.15853013941864713,23.307500000000005,0.07732052813163484,1.7794594594594588,0.026387821541948547,284.82,291.45,297.94,distance,free
