year,event_name,stroke,gender,distance,meet,school,swimmer_name,round,fastest_time_sec,fastest_time_format
2009,50_Backstroke,Backstroke,Men,50,2009_Nescac_Msd_Results,Middlebury,"Woods, Zach",Prelim,24.65,24.65
2009,50_Backstroke,Backstroke,Men,50,2009_Nescac_Msd_Results,Trinity,"Boynton, Andrew",Prelim,25.38,25.38
2009,50_Backstroke,Backstroke,Men,50,2009_Nescac_Msd_Results,Tufts,"Testa, EJ",Final,24.04,24.04
2009,50_Backstroke,Backstroke,Men,50,2009_Nescac_Msd_Results,Williams,"Macdonald, Worth",Prelim,24.1,24.10
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Amherst,"O'Connor, Mike",Prelim,26.59,26.59
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Bates,"McKeown, Alex",Final,27.65,27.65
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Bowdoin,"Swanson, David",Prelim,27.72,27.72
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Colby,"Roberts, Mason",Final,26.89,26.89
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Hamilton,"Mereness, Jared",Final,26.94,26.94
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Middlebury,"Swanson, Peter",Final,27.55,27.55
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Trinity,"Remigino, Dan",Final,26.76,26.76
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Tufts,"Longhurst, James",Final,25.82,25.82
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Wesleyan,"Huang, Kuan",Final,27.13,27.13
2009,50_Breaststroke,Breaststroke,Men,50,2009_Nescac_Msd_Results,Williams,"Bonewell, Tyler",Prelim,26.21,26.21
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Bates,"Scott, Ned",Prelim,22.99,22.99
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Bowdoin,"Routh, Mac",Final,22.67,22.67
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Colby,"Wampler, Sam",Prelim,23.42,23.42
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Hamilton,"DeConinck, Chris",Final,23.39,23.39
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Middlebury,"Asaga, Kazu",Final,23.61,23.61
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Trinity,"Gerli, Brooks",Prelim,24.53,24.53
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Tufts,"Kinsella, Patrick",Final,22.84,22.84
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Wesleyan,"Storms, Dan",Prelim,23.82,23.82
2009,50_Butterfly,Butterfly,Men,50,2009_Nescac_Msd_Results,Williams,"Scott, Norman",Final,21.97,21.97
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Amherst,"Homchick, Tad",Prelim,20.83,20.83
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Bates,"Carroll, Patrick",Prelim,21.95,21.95
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Bowdoin,"Mecray, Nathan",Final,21.23,21.23
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Colby,"Wampler, Sam",Prelim,20.71,20.71
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Hamilton,"Paridon, Alex",Final,21.45,21.45
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Middlebury,"Beeman, Schuyler",Final,20.74,20.74
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Trinity,"Remigino, Dan",Final,21.4,21.40
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Tufts,"Rood, Owen",Final,20.56,20.56
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Wesleyan,"Becker, Chris",Final,21.15,21.15
2009,50_Freestyle,Freestyle,Men,50,2009_Nescac_Msd_Results,Williams,"D'Ignazio, Andrew",Prelim,21.42,21.42
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Amherst,Reid Fitzgerald,Prelim,51.34,51.34
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Bates,Dan Aupi,Final,52.64,52.64
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Bowdoin,Basyl Stuyvesant,Final,53.41,53.41
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Colby,Ben Gross,Prelim,53.33,53.33
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Hamilton,Andrew Brodsky,Prelim,56.16,56.16
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Middlebury,Kazu Asaga,Final,52.31,52.31
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Trinity,Andrew Boynton,Final,54.3,54.30
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Tufts,Michael Del Moro,Final,52.19,52.19
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Wesleyan,Nick Huston,Final,56.36,56.36
2010,100_Backstroke,Backstroke,Men,100,2010_Nescac_Msd_Results,Williams,Worth Macdonald,Prelim,51.58,51.58
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Amherst,Ben McBratney,Final,57.22,57.22
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Bates,Alex McKeown,Prelim,62.84,1:02.84
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Bowdoin,Nathan Mecray,Prelim,58.3,58.30
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Colby,Mason Roberts,Prelim,59.36,59.36
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Hamilton,Jared Mereness,Final,58.09,58.09
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Middlebury,Matt Vukich,Final,59.29,59.29
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Trinity,Alex Latka,Prelim,61.15,1:01.15
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Tufts,Zed Debbaut,Final,58.31,58.31
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Wesleyan,Darren Thomason,Final,61.21,1:01.21
2010,100_Breaststroke,Breaststroke,Men,100,2010_Nescac_Msd_Results,Williams,Greg McElroy,Final,58.45,58.45
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Amherst,Ben McBratney,Final,50.41,50.41
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Bates,Ned Scott,Final,51.19,51.19
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Bowdoin,Mac Routh,Prelim,50.51,50.51
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Colby,Ryan Trafton,Prelim,52.91,52.91
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Hamilton,Chris DeConinck,Final,53.06,53.06
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Middlebury,John Dillon,Prelim,48.84,48.84
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Tufts,Patrick Kinsella,Final,50.66,50.66
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Wesleyan,Martin Kafina,Final,52.47,52.47
2010,100_Butterfly,Butterfly,Men,100,2010_Nescac_Msd_Results,Williams,Stuart Horgan,Final,50.71,50.71
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Amherst,Alex Fraser,Final,45.24,45.24
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Bates,Ned Scott,Prelim,47.78,47.78
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Bowdoin,EJ Googins,Prelim,50.48,50.48
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Colby,Ben Gross,Prelim,46.33,46.33
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Hamilton,Jake DeConinck,Prelim,47.01,47.01
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Middlebury,Schuyler Beeman,Final,45.96,45.96
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Trinity,John Feminella,Prelim,50.46,50.46
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Tufts,Owen Rood,Final,45.27,45.27
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Wesleyan,Dan Storms,Final,47.36,47.36
2010,100_Freestyle,Freestyle,Men,100,2010_Nescac_Msd_Results,Williams,Ben Wampler,Final,44.89,44.89
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Amherst,Tim White,Final,111.2,1:51.20
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Bates,Dan Aupi,Prelim,114.14,1:54.14
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Bowdoin,Basyl Stuyvesant,Final,114.83,1:54.83
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Colby,Brian Gilligan,Prelim,123.31,2:03.31
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Hamilton,James Crafa,Final,124.78,2:04.78
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Middlebury,Harry Anixter,Final,120.22,2:00.22
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Trinity,Brian Castelluccio,Prelim,126.61,2:06.61
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Tufts,Michael Del Moro,Prelim,115.77000000000001,1:55.77
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Wesleyan,Michael Bailey,Prelim,121.23,2:01.23
2010,200_Backstroke,Backstroke,Men,200,2010_Nescac_Msd_Results,Williams,Sam Blum,Prelim,112.34,1:52.34
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Amherst,Bart Federak,Final,126.91,2:06.91
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Bates,Jake MacNaughton,Prelim,136.45,2:16.45
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Bowdoin,Zach Perez,Final,136.1,2:16.10
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Colby,Mason Roberts,Final,131.35,2:11.35
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Hamilton,Jared Mereness,Final,130.97,2:10.97
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Middlebury,Matt Vukich,Final,130.67,2:10.67
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Trinity,Alex Latka,Prelim,136.02,2:16.02
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Tufts,Zed Debbaut,Final,130.9,2:10.90
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Wesleyan,Kuan Huang,Prelim,132.48,2:12.48
2010,200_Breaststroke,Breaststroke,Men,200,2010_Nescac_Msd_Results,Williams,Paul Dyrkacz,Final,125.83,2:05.83
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Amherst,Hunter Mims,Prelim,115.93,1:55.93
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Bowdoin,Sean Morris,Prelim,124.05,2:04.05
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Colby,Ryan Trafton,Final,122.15,2:02.15
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Hamilton,Chris DeConinck,Final,118.87,1:58.87
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Middlebury,John Dillon,Final,110.21000000000001,1:50.21!
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Trinity,Ayaas Bhamla,Prelim,121.02,2:01.02
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Tufts,Brian Marko,Final,114.72,1:54.72
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Wesleyan,Brendan Fortin,Final,114.99000000000001,1:54.99
2010,200_Butterfly,Butterfly,Men,200,2010_Nescac_Msd_Results,Williams,Stuart Horgan,Prelim,112.83,1:52.83
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Amherst,Alex Fraser,Final,99.72,1:39.72
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Bates,Tom Boniface,Final,104.53999999999999,1:44.54
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Bowdoin,David Wells,Prelim,109.42,1:49.42
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Colby,Raymond Rieling,Prelim,106.71000000000001,1:46.71
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Hamilton,Jake DeConinck,Prelim,103.4,1:43.40
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Middlebury,Bob Divers,Prelim,103.22999999999999,1:43.23
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Trinity,C. J. Murdoch,Final,107.21000000000001,1:47.21
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Tufts,Owen Rood,Final,101.77000000000001,1:41.77
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Wesleyan,Dan Storms,Final,103.42,1:43.42
2010,200_Freestyle,Freestyle,Men,200,2010_Nescac_Msd_Results,Williams,Tom Vieth,Final,101.61,1:41.61
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Amherst,Ben McBratney,Final,113.45,1:53.45
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Bates,Tom Boniface,Prelim,118.63,1:58.63
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Bowdoin,Roger Brothers,Prelim,125.69,2:05.69
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Colby,Brian Gilligan,Prelim,124.76,2:04.76
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Hamilton,Bowie Sievers,Prelim,116.7,1:56.70
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Middlebury,Zach DeVore,Final,120.17,2:00.17
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Trinity,Ayaas Bhamla,Prelim,120.43,2:00.43
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Tufts,Matthew Salzberg,Final,115.99000000000001,1:55.99
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Wesleyan,Michael Bailey,Prelim,118.28,1:58.28
2010,200_IM,IM,Men,200,2010_Nescac_Msd_Results,Williams,Paul Dyrkacz,Final,113.91,1:53.91
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Amherst,Ryan Lichtenfels,Final,239.85,3:59.85
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Bates,Andrew Buehler,Prelim,261.29,4:21.29
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Bowdoin,Zach Perez,Final,259.6,4:19.60
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Hamilton,Bowie Sievers,Final,248.35,4:08.35
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Middlebury,Zach DeVore,Final,256.2,4:16.20
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Trinity,Ayaas Bhamla,Final,261.63,4:21.63
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Tufts,Matthew Salzberg,Final,251.58,4:11.58
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Wesleyan,Brendan Fortin,Prelim,248.31,4:08.31
2010,400_IM,IM,Men,400,2010_Nescac_Msd_Results,Williams,Paul Dyrkacz,Final,241.19,4:01.19
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Amherst,Alex Fraser,Final,269.84,4:29.84!
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Bates,Ryan Pitcairn,Prelim,288.62,4:48.62
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Bowdoin,David Wells,Prelim,289.82,4:49.82
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Colby,Kevin Smith,Prelim,282.62,4:42.62
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Hamilton,Tom Cyran,Final,289.17,4:49.17
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Middlebury,Mac Staben,Prelim,284.67,4:44.67
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Trinity,Adam Eramo,Final,288.35,4:48.35
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Tufts,Joe Lessard,Final,287.52,4:47.52
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Wesleyan,Brendan Fortin,Final,285.06,4:45.06
2010,500_Freestyle,Freestyle,Men,500,2010_Nescac_Msd_Results,Williams,Gary Roberson,Final,272.67,4:32.67
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Amherst,Reid Fitzgerald,Prelim,24.08,24.08
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Bates,Dan Aupi,Prelim,24.43,24.43
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Bowdoin,Mac Routh,Final,24.4,24.40
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Hamilton,Chris Crowell,Final,26.83,26.83
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Middlebury,John Dillon,Final,23.0,23.00
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Trinity,Andrew Boynton,Prelim,25.54,25.54
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Tufts,Michael Del Moro,Prelim,24.11,24.11
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Wesleyan,Nick Huston,Final,25.65,25.65
2010,50_Backstroke,Backstroke,Men,50,2010_Nescac_Msd_Results,Williams,Worth Macdonald,Final,24.18,24.18
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Amherst,Mike O'Connor,Final,27.18,27.18
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Bates,Alex McKeown,Prelim,28.07,28.07
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Bowdoin,Nathan Mecray,Prelim,26.15,26.15
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Colby,Mason Roberts,Final,26.71,26.71
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Hamilton,Ian Nichols,Final,26.6,26.60
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Middlebury,Matt Vukich,Final,27.46,27.46
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Tufts,Lawrence Chan,Final,26.64,26.64
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Wesleyan,Darren Thomason,Final,27.6,27.60
2010,50_Breaststroke,Breaststroke,Men,50,2010_Nescac_Msd_Results,Williams,Greg McElroy,Final,26.64,26.64
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Amherst,Will McCartan,Final,23.77,23.77
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Bates,Ned Scott,Final,23.06,23.06
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Bowdoin,Mac Routh,Prelim,22.49,22.49
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Colby,Ryan Trafton,Prelim,23.33,23.33
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Hamilton,Jake DeConinck,Prelim,23.89,23.89
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Middlebury,Kazu Asaga,Prelim,23.77,23.77
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Trinity,Andrew Boynton,Prelim,24.22,24.22
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Tufts,Patrick Kinsella,Final,23.0,23.00
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Wesleyan,Kevin McKeown,Prelim,24.38,24.38
2010,50_Butterfly,Butterfly,Men,50,2010_Nescac_Msd_Results,Williams,Ben Wampler,Final,23.34,23.34
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Amherst,Tad Homchick,Prelim,21.0,21.00
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Bates,Patrick Carroll,Prelim,22.1,22.10
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Bowdoin,Nathan Mecray,Prelim,21.15,21.15
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Colby,Ben Gross,Final,20.99,20.99
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Hamilton,Taylor Hogenkamp,Final,21.81,21.81
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Middlebury,Schuyler Beeman,Prelim,20.55,20.55
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Trinity,John Feminella,Prelim,22.58,22.58
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Tufts,Owen Rood,Final,20.85,20.85
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Wesleyan,Dan Storms,Final,21.8,21.80
2010,50_Freestyle,Freestyle,Men,50,2010_Nescac_Msd_Results,Williams,Ben Wampler,Prelim,20.72,20.72
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Amherst,"Fitzgerald, Reid",Prelim,50.59,50.59
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Bates,"Aupi, Dan",Final,52.89,52.89
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Bowdoin,"Stuyvesant, Basyl",Final,52.13,52.13
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Hamilton,"Brodsky, Andrew",Prelim,55.49,55.49
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Middlebury,"Dillon, John",Final,50.16,50.16
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Trinity,"Boynton, Andrew",Prelim,54.25,54.25
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Tufts,"Del Moro, Michael",Final,51.82,51.82
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Wesleyan,"Huston, Nick",Prelim,55.05,55.05
2011,100_Backstroke,Backstroke,Men,100,2011_Nescac_Msd_Results,Williams,"Treesh, Philip",Final,52.01,52.01
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Amherst,"McBratney, Ben",Final,57.24,57.24
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Bates,"McKeown, Alex",Prelim,62.34,1:02.34
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Bowdoin,"Mecray, Nathan",Final,57.63,57.63
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Colby,"Roberts, Mason",Prelim,59.83,59.83
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Hamilton,"Youngblood, Tom",Final,59.69,59.69
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Middlebury,"Vukich, Matt",Final,58.51,58.51
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Trinity,"Latka, Alex",Prelim,61.37,1:01.37
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Tufts,"Debbaut, Zed",Prelim,59.01,59.01
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Wesleyan,"Fantini, Wes",Prelim,60.0,1:00.00
2011,100_Breaststroke,Breaststroke,Men,100,2011_Nescac_Msd_Results,Williams,"Soderstrom, Martin",Final,57.1,57.10
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Amherst,"Bulakul, Tyler",Prelim,50.67,50.67
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Bates,"Chang, Won Ho",Final,50.04,50.04
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Bowdoin,"Routh, Mac",Prelim,50.7,50.70
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Colby,"Trafton, Ryan",Prelim,52.58,52.58
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Hamilton,"Deconinck, Chris",Final,52.64,52.64
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Middlebury,"Dillon, John",Final,49.36,49.36!
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Tufts,"Douglas, Eric",Final,51.92,51.92
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Wesleyan,"Kafina, Martin",Prelim,51.85,51.85
2011,100_Butterfly,Butterfly,Men,100,2011_Nescac_Msd_Results,Williams,"Horgan, Stuart",Prelim,51.3,51.30
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Amherst,"Fraser, Alex",Final,45.07,45.07
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Bates,"Boniface, Tom",Prelim,47.98,47.98
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Bowdoin,"Routh, Mac",Prelim,47.99,47.99
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Colby,"Rieling, Ray",Prelim,48.7,48.70
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Hamilton,"Hogenkamp, Taylor",Final,46.96,46.96
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Middlebury,"Daly, Nick",Prelim,46.86,46.86
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Trinity,"Kelley, Brendan",Prelim,48.29,48.29
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Tufts,"Rood, Owen",Final,46.13,46.13
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Wesleyan,"Brody, Alex",Prelim,47.29,47.29
2011,100_Freestyle,Freestyle,Men,100,2011_Nescac_Msd_Results,Williams,"Wampler, Ben",Final,45.38,45.38
2011,200_Backstroke,Backstroke,Men,200,2011_Nescac_Msd_Results,Amherst,"Schwab, Daniel",Final,110.4,1:50.40
